Gene,bonferroni,sidak,holm-sidak,simes-hochberg,hommel,fdr_tsbky
Lman2,451.323100539,1.0,1.0,0.5,0.5,0.0181647745168
Lman2l,451.336099367,1.0,1.0,0.5,0.5,0.0181647745168
Lmbr1,451.349098284,1.0,1.0,0.5,0.5,0.0181647745168
Lmbr1l,451.362097289,1.0,1.0,0.5,0.5,0.0181647745168
Lmbrd1,451.375096382,1.0,1.0,0.5,0.5,0.0181647745168
Lmbrd2,451.375096382,1.0,1.0,0.5,0.5,0.0181647745168
Lmcd1,451.375096382,1.0,1.0,0.5,0.5,0.0181647745168
Lmf1,451.375096382,1.0,1.0,0.5,0.5,0.0181647745168
Lmf2,451.388095565,1.0,1.0,0.5,0.5,0.0181647745168
Lmln,451.388095565,1.0,1.0,0.5,0.5,0.0181647745168
Lmna,451.388095565,1.0,1.0,0.5,0.5,0.0181647745168
Lmnb1,451.388095565,1.0,1.0,0.5,0.5,0.0181647745168
Lmnb2,451.401094835,1.0,1.0,0.5,0.5,0.0181647745168
Lmo1,451.414094194,1.0,1.0,0.5,0.5,0.0181647745168
Lmo2,451.414094194,1.0,1.0,0.5,0.5,0.0181647745168
Lmo3,451.414094194,1.0,1.0,0.5,0.5,0.0181647745168
Lmo4,451.414094194,1.0,1.0,0.5,0.5,0.0181647745168
Lmo7,451.414094194,1.0,1.0,0.5,0.5,0.0181647745168
Lmod1,451.427093642,1.0,1.0,0.5,0.5,0.0181647745168
Lmod2,451.427093642,1.0,1.0,0.5,0.5,0.0181647745168
Lmod3,451.427093642,1.0,1.0,0.5,0.5,0.0181647745168
Lmtk2,451.440093178,1.0,1.0,0.5,0.5,0.0181647745168
Lmtk3,451.440093178,1.0,1.0,0.5,0.5,0.0181647745168
Lmx1a,451.453092803,1.0,1.0,0.5,0.5,0.0181647745168
Lmx1b,456.487952082,1.0,1.0,0.5,0.5,0.0183343093637
Lnp,456.540333913,1.0,1.0,0.5,0.5,0.0183343093637
Lnpep,456.579621207,1.0,1.0,0.5,0.5,0.0183343093637
Lnx1,456.592717148,1.0,1.0,0.5,0.5,0.0183343093637
Lnx2,456.592717148,1.0,1.0,0.5,0.5,0.0183343093637
Loh12cr1,456.592717148,1.0,1.0,0.5,0.5,0.0183343093637
Lonp1,456.618909291,1.0,1.0,0.5,0.5,0.0183343093637
Lonp2,456.618909291,1.0,1.0,0.5,0.5,0.0183343093637
Lox,456.632005494,1.0,1.0,0.5,0.5,0.0183343093637
Lonrf3,456.632005494,1.0,1.0,0.5,0.5,0.0183343093637
Lor,456.632005494,1.0,1.0,0.5,0.5,0.0183343093637
Lonrf1,456.632005494,1.0,1.0,0.5,0.5,0.0183343093637
Lonrf2,456.632005494,1.0,1.0,0.5,0.5,0.0183343093637
Loxhd1,456.645101785,1.0,1.0,0.5,0.5,0.0183343093637
Loxl1,456.645101785,1.0,1.0,0.5,0.5,0.0183343093637
Loxl2,456.645101785,1.0,1.0,0.5,0.5,0.0183343093637
Loxl3,456.658198163,1.0,1.0,0.5,0.5,0.0183343093637
Loxl4,456.658198163,1.0,1.0,0.5,0.5,0.0183343093637
Lpar1,456.671294629,1.0,1.0,0.5,0.5,0.0183343093637
Lpar2,456.671294629,1.0,1.0,0.5,0.5,0.0183343093637
Lpcat1,456.684391183,1.0,1.0,0.5,0.5,0.0183343093637
Lpcat2,456.684391183,1.0,1.0,0.5,0.5,0.0183343093637
Lpar6,456.684391183,1.0,1.0,0.5,0.5,0.0183343093637
Lpar3,456.684391183,1.0,1.0,0.5,0.5,0.0183343093637
Lpar4,456.684391183,1.0,1.0,0.5,0.5,0.0183343093637
Lpar5,456.684391183,1.0,1.0,0.5,0.5,0.0183343093637
Lpcat3,461.874677469,1.0,1.0,0.5,0.5,0.0185167632093
Lpcat4,461.88787078,1.0,1.0,0.5,0.5,0.0185167632093
Lpgat1,461.88787078,1.0,1.0,0.5,0.5,0.0185167632093
Lphn1,461.914257664,1.0,1.0,0.5,0.5,0.0185167632093
Lphn2,461.914257664,1.0,1.0,0.5,0.5,0.0185167632093
Lpin3,461.927451236,1.0,1.0,0.5,0.5,0.0185167632093
Lpin2,461.927451236,1.0,1.0,0.5,0.5,0.0185167632093
Lpin1,461.927451236,1.0,1.0,0.5,0.5,0.0185167632093
Lphn3,461.927451236,1.0,1.0,0.5,0.5,0.0185167632093
Lpl,461.940644895,1.0,1.0,0.5,0.5,0.0185167632093
Lpo,461.95383864,1.0,1.0,0.5,0.5,0.0185167632093
Lpp,461.967032473,1.0,1.0,0.5,0.5,0.0185167632093
Lpxn,461.967032473,1.0,1.0,0.5,0.5,0.0185167632093
Lrat,461.980226392,1.0,1.0,0.5,0.5,0.0185167632093
Lrch2,461.993420398,1.0,1.0,0.5,0.5,0.0185167632093
Lrch3,461.993420398,1.0,1.0,0.5,0.5,0.0185167632093
Lrba,461.993420398,1.0,1.0,0.5,0.5,0.0185167632093
Lrch1,461.993420398,1.0,1.0,0.5,0.5,0.0185167632093
Lrch4,462.01980867,1.0,1.0,0.5,0.5,0.0185167632093
Lrdd,462.01980867,1.0,1.0,0.5,0.5,0.0185167632093
Lrfn1,467.208361135,1.0,1.0,0.5,0.5,0.0187001646826
Lrfn2,467.221652077,1.0,1.0,0.5,0.5,0.0187001646826
Lrfn3,467.274816703,1.0,1.0,0.5,0.5,0.0187001646826
Lrfn4,467.274816703,1.0,1.0,0.5,0.5,0.0187001646826
Lrfn5,467.274816703,1.0,1.0,0.5,0.5,0.0187001646826
Lrg1,467.301399532,1.0,1.0,0.5,0.5,0.0187001646826
Lrig3,467.314691075,1.0,1.0,0.5,0.5,0.0187001646826
Lrig2,467.314691075,1.0,1.0,0.5,0.5,0.0187001646826
Lrig1,467.314691075,1.0,1.0,0.5,0.5,0.0187001646826
Lrguk,467.314691075,1.0,1.0,0.5,0.5,0.0187001646826
Lrit1,467.327982704,1.0,1.0,0.5,0.5,0.0187001646826
Lrit2,467.327982704,1.0,1.0,0.5,0.5,0.0187001646826
Lrit3,467.327982704,1.0,1.0,0.5,0.5,0.0187001646826
Lrmp,467.34127442,1.0,1.0,0.5,0.5,0.0187001646826
Lrp1,467.34127442,1.0,1.0,0.5,0.5,0.0187001646826
Lrp10,467.34127442,1.0,1.0,0.5,0.5,0.0187001646826
Lrp1b,467.354566221,1.0,1.0,0.5,0.5,0.0187001646826
Lrp12,467.354566221,1.0,1.0,0.5,0.5,0.0187001646826
Lrp11,467.354566221,1.0,1.0,0.5,0.5,0.0187001646826
Lrp2,472.647708581,1.0,1.0,0.5,0.5,0.0188807513206
Lrp2bp,472.661097836,1.0,1.0,0.5,0.5,0.0188807513206
Lrp3,472.674487176,1.0,1.0,0.5,0.5,0.0188807513206
Lrp4,472.674487176,1.0,1.0,0.5,0.5,0.0188807513206
Lrp5,472.674487176,1.0,1.0,0.5,0.5,0.0188807513206
Lrp6,472.687876602,1.0,1.0,0.5,0.5,0.0188807513206
Lrp8,472.701266112,1.0,1.0,0.5,0.5,0.0188807513206
Lrpap1,472.701266112,1.0,1.0,0.5,0.5,0.0188807513206
Lrpprc,472.714655707,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc1,472.728045388,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc10,472.728045388,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc14,472.728045388,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc15,472.741435153,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc16a,472.741435153,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc16b,472.741435153,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc17,472.741435153,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc18,472.754825004,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc24,472.768214939,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc23,472.768214939,1.0,1.0,0.5,0.5,0.0188807513206
Lrrc20,472.768214939,1.0,1.0,0.5,0.5,0.0188807513206
